Bioreactor, 2.086183743600009, 
Bioreactor Mayer, 3.0204754952000257, 
Bryson Denham, 1.2495793039999854, 
Bryson Denham Mayer, 2.699922555600017, 
Cart Pendulum, 24.60840040899999, 
Cart Pendulum Mayer, 31.98633692179999, 
Catalyst Mixing, 5.129984824799999, 
Cushioned Oscillation Mayer, 4.675026896599957, 
Dielectrophoretic Particle Mayer, 9.89270752939999, 
Double Oscillator, 2.3774357546000147, 
Double Oscillator Mayer, 4.6085230042000145, 
Ducted Fan, 14.102216228999987, 
Egerstedt, 68.16042453840001, 
Egerstedt Mayer, 86.96703888060001, 
Electric Car, 3.720204774199965, 
Electric Car Mayer, 7.602177351999944, 
F8 Aircraft Mayer, 18.582340590600097, 
Fuller, 1.4126425472000848, 
Fuller Mayer, 1.7321537077998983, 
Hang Glider, 19.06315320360004, 
Hanging Chain, 9.28317147799994, 
Lotka Competitive, 6.129329713200013, 
Lotka Competitive Mayer, 8.403126274000034, 
Lotka Shared, 22.61146602819995, 
Lotka Shared Mayer, 6.593981319199884, 
Lotka Volterra, 4.420755369400103, 
Lotka Volterra Mayer, 6.174389892599993, 
LQR, 1.7268936446000225, 
LQR Mayer, 2.9703274729999976, 
Moon Landing, 5.180988800400064, 
Mountain Car Mayer, 8.095211879200088, 
Ocean, 2.5497447448000456, 
Ocean Mayer, 8.145754727799886, 
Particle Steering Mayer, 15.168829689999985, 
Quadrotor, 14.59927149159994, 
Rao Mease, 1.372742522399949, 
Rao Mease Mayer, 3.384166634199937, 
Three Tank, 8.213161510400004, 
Three Tank Mayer, 8.178424482799892, 
Tubular Reactor Mayer, 5.101133255600052, 
Van der Pol, 3.1229854639998846, 
Van der Pol Mayer, 8.49390900540011, 
Lotka OED, 82.44965462000073, 
Dielectr Particle, 47.31052474449996, 
Jackson OED, 23.06760031200065, 
Van der Pol OED, 70.00671286299985, 
