Bioreactor, 2.152614935999736, 
Bioreactor Mayer, 3.0474214620007842, 
Bryson Denham, 1.2646936330002063, 
Bryson Denham Mayer, 2.720393055000386, 
Cart Pendulum, 27.78894622000007, 
Cart Pendulum Mayer, 27.20608021999942, 
Catalyst Mixing, 4.848109718001069, 
Cushioned Oscillation Mayer, 5.606463559000986, 
Dielectrophoretic Particle Mayer, 11.33852841999942, 
Double Oscillator, 2.4766867749985977, 
Double Oscillator Mayer, 4.887968703000297, 
Ducted Fan, 17.46341548700002, 
Egerstedt, 21.64396527200006, 
Egerstedt Mayer, 19.854039376999935, 
Electric Car, 3.653502566001407, 
Electric Car Mayer, 7.366010255000219, 
F8 Aircraft Mayer, 11.928107480000108, 
Fuller, 2.8222870429999602, 
Fuller Mayer, 2.357794085999558, 
Hang Glider, 18.257424163000906, 
Hanging Chain, 9.890713352999228, 
Lotka Competitive, 4.192540733998612, 
Lotka Competitive Mayer, 9.068581251000069, 
Lotka Shared, 5.971133868000834, 
Lotka Shared Mayer, 9.193850964000376, 
Lotka Volterra, 4.386981736000962, 
Lotka Volterra Mayer, 6.287089813999046, 
LQR, 1.7370949600008316, 
LQR Mayer, 3.0906113109995204, 
Moon Landing, 4.3727016630000435, 
Mountain Car Mayer, 7.2569892480005365, 
Ocean, 2.587008951999451, 
Ocean Mayer, 13.988092714000231, 
Particle Steering Mayer, 23.202305270999204, 
Quadrotor, 18.170166249999966, 
Rao Mease, 1.4195789170007629, 
Rao Mease Mayer, 6.899167383999156, 
Three Tank, 8.099360111000351, 
Three Tank Mayer, 7.393392271998891, 
Tubular Reactor Mayer, 7.464705578000576, 
Van der Pol, 3.1712059740002587, 
Van der Pol Mayer, 11.205240880000929, 
Lotka OED, 52.589764731001196, 
Dielectr Particle, 45.623465358999965, 
Jackson OED, 52.441684764000456, 
Van der Pol OED, 68.09092485499968, 
