Bioreactor, 2.3581511386000784, 
Bioreactor Mayer, 4.43884635200011, 
Bryson Denham, 1.1809406866000245, 
Bryson Denham Mayer, 2.317942982600016, 
Cart Pendulum, 41.49796748060017, 
Cart Pendulum Mayer, 50.53127732600014, 
Catalyst Mixing, 5.819460197599983, 
Cushioned Oscillation Mayer, 18.561898851600017, 
Dielectrophoretic Particle Mayer, 4.1028782655999745, 
Double Oscillator, 2.252235376200042, 
Double Oscillator Mayer, 3.6426431188001516, 
Ducted Fan, 12.898930326800292, 
Egerstedt, 45.54741909000004, 
Egerstedt Mayer, 42.99234915159959, 
Electric Car, 2.191996676800045, 
Electric Car Mayer, 2.5110567708001326, 
F8 Aircraft Mayer, 11.622530925200227, 
Fuller, 3.7151025225997727, 
Fuller Mayer, 2.323509230399941, 
Hang Glider, 20.64441366940009, 
Hanging Chain, 8.865612015999977, 
Lotka Competitive, 4.442361211800017, 
Lotka Competitive Mayer, 5.7167503451999435, 
Lotka Shared, 3.498867760400026, 
Lotka Shared Mayer, 5.518530353599999, 
Lotka Volterra, 2.408588729800067, 
Lotka Volterra Mayer, 4.890951352799857, 
LQR, 1.0644070694001129, 
LQR Mayer, 2.907879258799949, 
Moon Landing, 4.791433553000388, 
Mountain Car Mayer, 24.348380599600205, 
Ocean, 2.2770658231997003, 
Ocean Mayer, 5.074211909400037, 
Particle Steering Mayer, inf, 
Quadrotor, 162.89237325660014, 
Rao Mease, 1.2687103177999233, 
Rao Mease Mayer, 3.8977693137998357, 
Three Tank, 4.984354678599994, 
Three Tank Mayer, 7.006040628600021, 
Tubular Reactor Mayer, 4.951055381199876, 
Van der Pol, 2.6647318350000204, 
Van der Pol Mayer, 8.386740702200223, 
Lotka OED, 182.8163758756, 
Dielectr Particle, 275.9251952817998, 
Jackson OED, 136.26274577740043, 
Van der Pol OED, 179.42868523520082, 
